"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"INM00042071","AMRITSAR, IN","2010-02-20","62",,"45"
"INM00042071","AMRITSAR, IN","2010-02-21","63","78",
"INM00042071","AMRITSAR, IN","2010-02-22","65","79","53"
"INM00042071","AMRITSAR, IN","2010-02-23","65","79",
"INM00042071","AMRITSAR, IN","2010-02-24","62","78","51"
"INM00042071","AMRITSAR, IN","2010-02-25","63","76",
"INM00042071","AMRITSAR, IN","2010-02-26","68","77","54"
"INM00042071","AMRITSAR, IN","2010-02-27","67",,
"INM00042071","AMRITSAR, IN","2010-02-28","69","82","54"
"INM00042071","AMRITSAR, IN","2010-03-01","67","83",
"INM00042071","AMRITSAR, IN","2010-03-02","69","83","52"
"INM00042071","AMRITSAR, IN","2010-03-03","62","83",
"INM00042071","AMRITSAR, IN","2010-03-04","60","69",
"INM00042071","AMRITSAR, IN","2010-03-05","66",,"49"
"INM00042071","AMRITSAR, IN","2010-03-06","58","78","50"
"INM00042071","AMRITSAR, IN","2010-03-07","63","78","49"
"INM00042071","AMRITSAR, IN","2010-03-08","65","78","51"
"INM00042071","AMRITSAR, IN","2010-03-09","67","81","53"
"INM00042071","AMRITSAR, IN","2010-03-10","66","82","53"
"INM00042071","AMRITSAR, IN","2010-03-11","69",,"54"
"INM00042071","AMRITSAR, IN","2010-03-12","76","84","56"
"INM00042071","AMRITSAR, IN","2010-03-13","72",,"55"
"INM00042071","AMRITSAR, IN","2010-03-14","71","87","56"
"INM00042071","AMRITSAR, IN","2010-03-15","71","88",
"INM00042071","AMRITSAR, IN","2010-03-16","74","88","56"
"INM00042071","AMRITSAR, IN","2010-03-17","75","89","58"
"INM00042071","AMRITSAR, IN","2010-03-18","78","90","62"
"INM00042071","AMRITSAR, IN","2010-03-19","78","91","62"
"INM00042071","AMRITSAR, IN","2010-03-20","79","91",
"INM00042071","AMRITSAR, IN","2010-03-21","80","92","63"
"INM00042071","AMRITSAR, IN","2010-03-22","80","95","67"
"INM00042071","AMRITSAR, IN","2010-03-23","81",,"68"
"INM00042071","AMRITSAR, IN","2010-03-24","78","96",
"INM00042071","AMRITSAR, IN","2010-03-25","78","96",
"INM00042071","AMRITSAR, IN","2010-03-26","81","96","66"
"INM00042071","AMRITSAR, IN","2010-03-27","78","96",
"INM00042071","AMRITSAR, IN","2010-03-28","78","96","63"
"INM00042071","AMRITSAR, IN","2010-03-29","80","95","64"
"INM00042071","AMRITSAR, IN","2010-03-30","79","94",
"INM00042071","AMRITSAR, IN","2010-03-31","79","94","62"
"INM00042071","AMRITSAR, IN","2010-04-01","78","94",
"INM00042071","AMRITSAR, IN","2010-04-02","75","93","62"
"INM00042071","AMRITSAR, IN","2010-04-03","78","94","61"
"INM00042071","AMRITSAR, IN","2010-04-04","81","97","63"
"INM00042071","AMRITSAR, IN","2010-04-05","80","97",
"INM00042071","AMRITSAR, IN","2010-04-06","78","96","60"
"INM00042071","AMRITSAR, IN","2010-04-07","80","99","59"
"INM00042071","AMRITSAR, IN","2010-04-08","83","103","66"
"INM00042071","AMRITSAR, IN","2010-04-09","83",,"67"
"INM00042071","AMRITSAR, IN","2010-04-10","85","103","65"
"INM00042071","AMRITSAR, IN","2010-04-11","88","104","69"
"INM00042071","AMRITSAR, IN","2010-04-12","81","104",
"INM00042071","AMRITSAR, IN","2010-04-13","82","102","62"
"INM00042071","AMRITSAR, IN","2010-04-14","87","106",
"INM00042071","AMRITSAR, IN","2010-04-15","90","108","69"
"INM00042071","AMRITSAR, IN","2010-04-20","88","107","71"
"INM00042071","AMRITSAR, IN","2010-04-21","78","107",
"INM00042071","AMRITSAR, IN","2010-04-22","81","98",
"INM00042071","AMRITSAR, IN","2010-04-23","86","99","65"
"INM00042071","AMRITSAR, IN","2010-04-24","85","99",
"INM00042071","AMRITSAR, IN","2010-04-25","85",,
"INM00042071","AMRITSAR, IN","2010-04-27","87","106",
"INM00042071","AMRITSAR, IN","2010-04-28","88",,"73"
"INM00042071","AMRITSAR, IN","2010-04-29","87","105","71"
"INM00042071","AMRITSAR, IN","2010-04-30","84","105","74"
"INM00042071","AMRITSAR, IN","2010-05-01","86","101","63"
"INM00042071","AMRITSAR, IN","2010-05-02","88","103","73"
"INM00042071","AMRITSAR, IN","2010-05-03","89",,"74"
"INM00042071","AMRITSAR, IN","2010-05-04","92",,
"INM00042071","AMRITSAR, IN","2010-05-05","87","106","80"
"INM00042071","AMRITSAR, IN","2010-05-06","83","96",
"INM00042071","AMRITSAR, IN","2010-05-07","82","96","74"
"INM00042071","AMRITSAR, IN","2010-05-08","83","95",
"INM00042071","AMRITSAR, IN","2010-05-09","87","101","71"
"INM00042071","AMRITSAR, IN","2010-05-10","89","103",
"INM00042071","AMRITSAR, IN","2010-05-11","85","104",
"INM00042071","AMRITSAR, IN","2010-05-12","91","105","71"
"INM00042071","AMRITSAR, IN","2010-05-13","88","105",
"INM00042071","AMRITSAR, IN","2010-05-14","89","105","71"
"INM00042071","AMRITSAR, IN","2010-05-15","91","106","74"
"INM00042071","AMRITSAR, IN","2010-05-16","97",,"76"
"INM00042071","AMRITSAR, IN","2010-05-17","95","109",
"INM00042071","AMRITSAR, IN","2010-05-18","84","105",
"INM00042071","AMRITSAR, IN","2010-05-19","89","103","69"
"INM00042071","AMRITSAR, IN","2010-05-20","89",,"71"
"INM00042071","AMRITSAR, IN","2010-05-21","92","109",
"INM00042071","AMRITSAR, IN","2010-05-22","99","112","76"
"INM00042071","AMRITSAR, IN","2010-05-23","96","112",
"INM00042071","AMRITSAR, IN","2010-05-24","95","112",
"INM00042071","AMRITSAR, IN","2010-05-25","95",,
"INM00042071","AMRITSAR, IN","2010-05-26","98","117","76"
"INM00042071","AMRITSAR, IN","2010-05-27","100","117","81"
"INM00042071","AMRITSAR, IN","2010-05-28","87","112",
"INM00042071","AMRITSAR, IN","2010-05-29","87",,
"INM00042071","AMRITSAR, IN","2010-05-30","90","105","72"
"INM00042071","AMRITSAR, IN","2010-05-31","93",,"74"
"INM00042071","AMRITSAR, IN","2010-06-01","96","111","79"
"INM00042071","AMRITSAR, IN","2010-06-02","96","111","79"
"INM00042071","AMRITSAR, IN","2010-06-03","88","110","71"
"INM00042071","AMRITSAR, IN","2010-06-04","84","101",
"INM00042071","AMRITSAR, IN","2010-06-05","83","101","68"
"INM00042071","AMRITSAR, IN","2010-06-06","87","101","72"
"INM00042071","AMRITSAR, IN","2010-06-07","80","101",
"INM00042071","AMRITSAR, IN","2010-06-08","83","94","73"
"INM00042071","AMRITSAR, IN","2010-06-09","86","100","73"
"INM00042071","AMRITSAR, IN","2010-06-10","87",,"72"
"INM00042071","AMRITSAR, IN","2010-06-11","95","105",
"INM00042071","AMRITSAR, IN","2010-06-12","92",,
"INM00042071","AMRITSAR, IN","2010-06-13","93","107",
"INM00042071","AMRITSAR, IN","2010-06-14","85","97",
"INM00042071","AMRITSAR, IN","2010-06-15","85","97",
"INM00042071","AMRITSAR, IN","2010-06-16","89","100","74"
"INM00042071","AMRITSAR, IN","2010-06-17","93","104","75"
"INM00042071","AMRITSAR, IN","2010-06-18","92","109","80"
"INM00042071","AMRITSAR, IN","2010-06-19","97","112","81"
"INM00042071","AMRITSAR, IN","2010-06-20","100","112","84"
"INM00042071","AMRITSAR, IN","2010-06-21","98","112","85"
"INM00042071","AMRITSAR, IN","2010-06-22","97","111","87"
"INM00042071","AMRITSAR, IN","2010-06-23","93",,
"INM00042071","AMRITSAR, IN","2010-06-24","89","105",
"INM00042071","AMRITSAR, IN","2010-06-25","87","103","75"
"INM00042071","AMRITSAR, IN","2010-06-26","92",,"79"
"INM00042071","AMRITSAR, IN","2010-06-27","97","107",
"INM00042071","AMRITSAR, IN","2010-06-28","94","107","72"
"INM00042071","AMRITSAR, IN","2010-06-29","87","103",
"INM00042071","AMRITSAR, IN","2010-06-30","86","98","79"
"INM00042071","AMRITSAR, IN","2010-07-01","87","96","80"
"INM00042071","AMRITSAR, IN","2010-07-02","88","96","80"
"INM00042071","AMRITSAR, IN","2010-07-03","91","101",
"INM00042071","AMRITSAR, IN","2010-07-04","88","101",
"INM00042071","AMRITSAR, IN","2010-07-05","87","98","76"
"INM00042071","AMRITSAR, IN","2010-07-06","85","95","80"
"INM00042071","AMRITSAR, IN","2010-07-07","85","92","79"
"INM00042071","AMRITSAR, IN","2010-07-08","92",,"82"
"INM00042071","AMRITSAR, IN","2010-07-09","92","102",
"INM00042071","AMRITSAR, IN","2010-07-10","92","102","82"
"INM00042071","AMRITSAR, IN","2010-07-11","92","102","81"
"INM00042071","AMRITSAR, IN","2010-07-12","78","86",
"INM00042071","AMRITSAR, IN","2010-07-13","84",,
"INM00042071","AMRITSAR, IN","2010-07-14","88","96","79"
"INM00042071","AMRITSAR, IN","2010-07-15","92",,"83"
"INM00042071","AMRITSAR, IN","2010-07-16","93","101","82"
"INM00042071","AMRITSAR, IN","2010-07-17","89","101",
"INM00042071","AMRITSAR, IN","2010-07-18","89",,
"INM00042071","AMRITSAR, IN","2010-07-19","87","96",
"INM00042071","AMRITSAR, IN","2010-07-20","79","96","74"
"INM00042071","AMRITSAR, IN","2010-07-21","81","89","74"
"INM00042071","AMRITSAR, IN","2010-07-22","80","85","74"
"INM00042071","AMRITSAR, IN","2010-07-23","86","92","74"
"INM00042071","AMRITSAR, IN","2010-07-24","89","95","82"
"INM00042071","AMRITSAR, IN","2010-07-25","88","95","84"
"INM00042071","AMRITSAR, IN","2010-07-26","87",,"83"
"INM00042071","AMRITSAR, IN","2010-07-27","83","95",
"INM00042071","AMRITSAR, IN","2010-07-28","83",,"80"
"INM00042071","AMRITSAR, IN","2010-07-29","86",,"78"
"INM00042071","AMRITSAR, IN","2010-07-30","89","96","81"
"INM00042071","AMRITSAR, IN","2010-07-31","85","96","79"
"INM00042071","AMRITSAR, IN","2010-08-01","85","94","80"
"INM00042071","AMRITSAR, IN","2010-08-02","87","94",
"INM00042071","AMRITSAR, IN","2010-08-03","89","94","80"
"INM00042071","AMRITSAR, IN","2010-08-04","87","94","82"
"INM00042071","AMRITSAR, IN","2010-08-05","87","97",
"INM00042071","AMRITSAR, IN","2010-08-06","81","96","79"
"INM00042071","AMRITSAR, IN","2010-08-07","85",,
"INM00042071","AMRITSAR, IN","2010-08-08","87","95",
"INM00042071","AMRITSAR, IN","2010-08-09","88","96","82"
"INM00042071","AMRITSAR, IN","2010-08-10","89","97",
"INM00042071","AMRITSAR, IN","2010-08-11","83","97",
"INM00042071","AMRITSAR, IN","2010-08-12","83","90","79"
"INM00042071","AMRITSAR, IN","2010-08-13","85","93","77"
"INM00042071","AMRITSAR, IN","2010-08-14","82","93","76"
"INM00042071","AMRITSAR, IN","2010-08-15","86",,
"INM00042071","AMRITSAR, IN","2010-08-16","83","93",
"INM00042071","AMRITSAR, IN","2010-08-17","87","93",
"INM00042071","AMRITSAR, IN","2010-08-18","86","93",
"INM00042071","AMRITSAR, IN","2010-08-19","83",,
"INM00042071","AMRITSAR, IN","2010-08-20","84","91",
"INM00042071","AMRITSAR, IN","2010-08-21","85","92",
"INM00042071","AMRITSAR, IN","2010-08-22","84","93",
"INM00042071","AMRITSAR, IN","2010-08-23","84","94","76"
"INM00042071","AMRITSAR, IN","2010-08-24","82","94",
"INM00042071","AMRITSAR, IN","2010-08-25","82","90","73"
"INM00042071","AMRITSAR, IN","2010-08-26","81","91","74"
"INM00042071","AMRITSAR, IN","2010-08-27","82","91","75"
"INM00042071","AMRITSAR, IN","2010-08-28","84","91","76"
"INM00042071","AMRITSAR, IN","2010-08-29","85","93","77"
"INM00042071","AMRITSAR, IN","2010-08-30","85","94","79"
"INM00042071","AMRITSAR, IN","2010-08-31","85","94","78"
"INM00042071","AMRITSAR, IN","2010-09-01","86","94",
"INM00042071","AMRITSAR, IN","2010-09-02","83","94",
"INM00042071","AMRITSAR, IN","2010-09-03","85","94",
"INM00042071","AMRITSAR, IN","2010-09-04","84","94","79"
"INM00042071","AMRITSAR, IN","2010-09-05","85","93",
"INM00042071","AMRITSAR, IN","2010-09-06","86","95","79"
"INM00042071","AMRITSAR, IN","2010-09-07","84","95",
"INM00042071","AMRITSAR, IN","2010-09-08","81","96","71"
